DateTime,TA_F,TA_F_QC,TA_ERA,SW_IN_POT,SW_IN_F,SW_IN_F_QC,SW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_ERA,VPD_F,VPD_F_QC,VPD_ERA,RH,PA_F,PA_F_QC,PA_ERA,P_F,P_F_QC,P_ERA,WS_F,WS_F_QC,WS_ERA,WD,USTAR,NETRAD,G_F_MDS,G_F_MDS_QC,PPFD_IN,PPFD_OUT,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_1,TS_F_MDS_1_QC,TS_2,theta_1,SWC_F_MDS_1_QC,theta_2,LE_F_MDS,LE_F_MDS_QC,LE_CORR,H_F_MDS,H_F_MDS_QC,H_CORR,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,NIGHT,LAI,LAI_smooth,SAI_smooth,fPAR,fPAR_smooth,LEclose,Hclose,LE_c,H_c,Ra
2016-01-16 12:30:00,8.95,2,8.95,1161.71,308.576,2,308.576,284.762,2,284.762,2.825,2,2.825,,99.225,2,99.225,0.0,2,0.0,5.732,2,5.732,,,98.56,0,,,,,,,,,,,,,,73.465,3,,25.095,3,,-6.01716,3,8.39319,8.38441,7.10779,7.1083,0,5.51700569909496,2.49692259638009,1.0,0.89420546433541,0.636410331185235,73.465,25.095,73.465,25.095,7.44233665024034
2016-01-16 13:00:00,8.962,2,8.962,1177.5,268.853,2,268.853,281.957,2,281.957,2.812,2,2.812,,99.231,2,99.231,0.0,2,0.0,5.773,2,5.773,,,101.2107,0,,,,,,,,,,,,,,80.494,3,,20.7167,3,,-4.9696,3,7.34662,7.33784,6.85176,6.85225,0,5.51664347755354,2.49663273284875,1.0,0.894026663388112,0.636364701538906,80.494,20.7167,80.494,20.7167,7.38948097681927
2016-01-16 13:30:00,8.974,2,8.974,1180.33,269.451,2,269.451,281.957,2,281.957,2.799,2,2.799,,99.237,2,99.237,0.0,2,0.0,5.814,2,5.814,,,88.786,0,,,,,,,,,,,,,,73.0287,3,,15.7573,3,,-4.02858,3,6.4066,6.39781,6.85602,6.85651,0,5.51624735335283,2.49634250263787,1.0,0.893847412200433,0.636319036263002,73.0287,15.7573,73.0287,15.7573,7.33737077385236
2016-01-16 14:00:00,8.987,2,8.987,1170.13,235.841,2,235.841,279.153,2,279.153,2.786,2,2.786,,99.243,2,99.243,0.0,2,0.0,5.856,2,5.856,,,84.1334,0,,,,,,,,,,,,,,69.5832,3,,14.5502,3,,-3.47352,3,5.85261,5.84382,6.59352,6.59398,0,5.51581727159116,2.49605190617664,1.0,0.893667722555699,0.636273335473906,69.5832,14.5502,69.5832,14.5502,7.28474618838416
2016-01-16 14:30:00,8.999,2,8.999,1147.09,231.145,2,231.145,279.153,2,279.153,2.773,2,2.773,,99.249,2,99.249,0.0,2,0.0,5.897,2,5.897,,,82.6171,0,,,,,,,,,,,,,,66.24,3,,16.3771,3,,-3.24263,3,5.62272,5.61392,6.55265,6.55311,0,5.51535317736687,2.49576094389423,1.0,0.893487606237234,0.636227599288,66.24,16.3771,66.24,16.3771,7.23409762238047
2016-01-16 15:00:00,9.011,2,9.011,1111.6,135.903,2,135.903,284.026,2,284.026,2.76,2,2.76,,99.255,2,99.255,0.0,2,0.0,5.938,2,5.938,,,80.7716,0,,,,,,,,,,,,,,65.5196,3,,15.252,3,,-2.93674,3,5.31782,5.30902,5.37928,5.37963,0,5.51485501577831,2.49546961621983,1.0,0.893307075028364,0.636181827821669,65.5196,15.252,65.5196,15.252,7.18414848083153
2016-01-16 15:30:00,9.042,2,9.042,1064.26,130.075,2,130.075,284.026,2,284.026,2.78,2,2.78,,99.264,2,99.264,0.0,2,0.0,6.082,2,6.082,,,67.4913,0,,,,,,,,,,,,,,54.0629,3,,13.4284,3,,-2.54396,3,4.92761,4.9188,5.27653,5.27688,0,5.51432273192381,2.49517792358265,1.0,0.893126140712414,0.636136021191298,54.0629,13.4284,54.0629,13.4284,7.01405354803973
2016-01-16 16:00:00,9.074,2,9.074,1005.88,118.029,2,118.029,286.926,2,286.926,2.8,2,2.8,,99.273,2,99.273,0.0,2,0.0,6.226,2,6.226,,,82.2464,0,,,,,,,,,,,,,,64.3731,3,,17.8733,3,,-2.68379,3,5.07009,5.06127,5.04711,5.04744,0,5.51375627090171,2.49488586641186,1.0,0.892944815072709,0.636090179513267,64.3731,17.8733,64.3731,17.8733,6.85182680359422
2016-01-16 16:30:00,9.0,2,9.0,937.475,109.952,2,109.952,286.926,2,286.926,2.795,2,2.795,,99.277,2,99.277,0.0,2,0.0,6.346,2,6.346,,,84.4571,0,,,,,,,,,,,,,,66.2537,3,,18.2034,3,,-2.50559,3,4.88576,4.87696,4.87885,4.87916,0,5.51315557781036,2.49459344513664,1.0,0.892763109892574,0.636044302903963,66.2537,18.2034,66.2537,18.2034,6.72226184670306
2016-01-16 17:00:00,8.927,2,8.927,860.2,99.952,2,99.952,289.826,2,289.826,2.79,2,2.79,,99.282,2,99.282,0.0,2,0.0,6.466,2,6.466,,,86.6024,0,,,,,,,,,,,,,,68.4419,3,,18.1605,3,,-2.18451,3,4.55863,4.54986,4.6521,4.65239,0,5.51252059774808,2.49430066018619,1.0,0.892581036955334,0.635998391479767,68.4419,18.1605,68.4419,18.1605,6.59750598193282
2016-01-16 17:30:00,8.853,2,8.853,775.383,90.032,2,90.032,289.826,2,289.826,2.785,2,2.785,,99.287,2,99.287,0.0,2,0.0,6.586,2,6.586,,,85.6916,0,,,,,,,,,,,,,,67.1986,3,,18.493,3,,-2.08853,3,4.45653,4.44778,4.40412,4.4044,0,5.51185127581323,2.49400751198971,1.0,0.892398608044313,0.635952445357068,67.1986,18.493,67.1986,18.493,6.47729633756114
2016-01-16 18:00:00,8.78,2,8.78,684.474,81.736,2,81.736,292.726,2,292.726,2.781,2,2.781,,99.291,2,99.291,0.0,2,0.0,6.706,2,6.706,,,82.2546,0,,,,,,,,,,,,,,67.8738,3,,14.3808,3,,-1.94416,3,4.30611,4.29738,4.17645,4.17671,0,5.51114755710414,2.49371400097636,1.0,0.892215834942839,0.635906464652243,67.8738,14.3808,67.8738,14.3808,6.36138885761671
2016-01-16 18:30:00,8.706,2,8.706,589.028,70.251,2,70.251,292.726,2,292.726,2.776,2,2.776,,99.296,2,99.296,0.0,2,0.0,6.826,2,6.826,,,61.67081,0,,,,,,,,,,,,,,57.1648,3,,4.50601,3,,-1.44851,3,3.80433,3.79562,3.82558,3.82581,0,5.51040938671915,2.49342012757534,1.0,0.892032729434234,0.635860449481679,57.1648,4.50601,57.1648,4.50601,6.24955664798969
2016-01-16 19:00:00,8.633,2,8.633,490.679,63.506,2,63.506,295.627,2,295.627,2.771,2,2.771,,99.3,2,99.3,0.0,2,0.0,6.946,2,6.946,,,48.52563,0,,,,,,,,,,,,,,50.6194,3,,-2.09377,3,,-1.03158,3,3.38135,3.37267,3.59715,3.59736,0,5.5096367097566,2.49312589221584,1.0,0.891849303301825,0.635814399961759,50.6194,-2.09377,50.6194,-2.09377,6.14158849397893
2016-01-16 19:30:00,8.559,2,8.559,391.11,50.484,2,50.484,295.627,2,295.627,2.767,2,2.767,,99.305,2,99.305,0.0,2,0.0,7.066,2,7.066,,,35.7994,0,,,,,,,,,,,,,,46.2021,3,,-10.4027,3,,-0.308523,3,2.65217,2.6435,3.09988,3.10006,0,5.50882947131483,2.49283129532706,1.0,0.891665568328936,0.635768316208869,46.2021,-10.4027,46.2021,-10.4027,6.03728752889579
2016-01-16 20:00:00,8.486,2,8.486,292.023,45.715,2,45.715,298.527,2,298.527,2.762,2,2.762,,99.31,2,99.31,0.0,2,0.0,7.186,2,7.186,,,27.5767,0,,,,,,,,,,,,,,43.0497,3,,-15.473,3,,0.384973,3,1.95262,1.94398,2.89619,2.89636,0,5.50798761649218,2.49253633733816,1.0,0.891481536298893,0.635722198339389,43.0497,-15.473,43.0497,-15.473,5.93647003606702
2016-01-16 20:30:00,8.413,2,8.413,195.115,30.279,2,30.279,298.527,2,298.527,2.757,2,2.757,,99.314,2,99.314,0.0,2,0.0,7.306,2,7.306,,,18.4898,0,,,,,,,,,,,,,,38.7856,3,,-20.2958,3,,1.00785,3,1.32369,1.31508,2.13804,2.13815,0,5.50711109038699,2.49224101867834,1.0,0.891297218995021,0.635676046469704,38.7856,-20.2958,38.7856,-20.2958,5.83896436889921
2016-01-16 21:00:00,8.339,2,8.339,102.044,34.645,2,34.645,301.427,2,301.427,2.753,2,2.753,,99.319,2,99.319,0.0,2,0.0,7.426,2,7.426,,,13.6905,0,,,,,,,,,,,,,,35.6414,3,,-21.9509,3,,1.43547,3,0.889942,0.881347,2.36954,2.36967,0,5.50619983809759,2.49194533977681,1.0,0.891112628200644,0.635629860716201,35.6414,-21.9509,35.6414,-21.9509,5.7446099756501
2016-01-16 21:30:00,8.266,2,8.266,18.9414,3.352,2,3.352,301.427,2,301.427,2.748,2,2.748,,99.323,2,99.323,0.0,2,0.0,7.546,2,7.546,,,10.206,0,,,,,,,,,,,,,,32.4645,3,,-22.2585,3,,1.92268,3,0.396682,0.388109,0.295805,0.29582,0,5.50525380472233,2.49164930106272,1.0,0.890927775699088,0.635583641195258,32.4645,-22.2585,32.4645,-22.2585,5.65325651725121
2016-01-16 22:00:00,8.192,2,8.192,0.0,0.0,2,0.0,304.327,2,304.327,2.743,2,2.743,,99.328,2,99.328,0.0,2,0.0,7.665,2,7.665,,,0.274899999999999,0,,,,,,,,,,,,,,29.6157,3,,-29.3408,3,,2.1999,3,0.113328,0.104779,0.0,0.0,1,5.50427293535955,2.49135290296528,1.0,0.890742673273679,0.635537388023261,29.6157,-29.3408,29.6157,-29.3408,5.56548906447197
2016-01-16 22:30:00,8.119,2,8.119,0.0,0.0,2,0.0,304.327,2,304.327,2.739,2,2.739,,99.332,2,99.332,0.0,2,0.0,7.785,2,7.785,,,-2.5118,0,,,,,,,,,,,,,,27.4024,3,,-29.9142,3,,2.34189,3,-0.0347133,-0.043241,0.0,0.0,1,5.50325717510759,2.49105614591367,1.0,0.89055733270774,0.635491101316595,27.4024,-29.9142,27.4024,-29.9142,5.47970117908512
2016-01-16 23:00:00,8.045,2,8.045,0.0,0.0,2,0.0,279.363,2,279.363,2.734,2,2.734,,99.337,2,99.337,0.0,2,0.0,7.905,2,7.905,,,-2.6302,0,,,,,,,,,,,,,,24.5577,3,,-27.1879,3,,2.35769,3,-0.056648,-0.0651529,0.0,0.0,1,5.50220646906478,2.49075903033709,1.0,0.890371765784597,0.635444781191645,24.5577,-27.1879,24.5577,-27.1879,5.39651785947851
2016-01-16 23:30:00,8.028,2,8.028,0.0,0.0,2,0.0,279.363,2,279.363,2.727,2,2.727,,99.333,2,99.333,0.0,2,0.0,7.745,2,7.745,,,-4.5668,0,,,,,,,,,,,,,,21.7963,3,,-26.3631,3,,2.42226,3,-0.122627,-0.131127,0.0,0.0,1,5.50112076232947,2.49046155666471,1.0,0.890185984287575,0.63539842776479,21.7963,-26.3631,21.7963,-26.3631,5.50800176619466
2016-01-17,8.01,2,8.01,0.0,0.0,2,0.0,290.027,2,290.027,2.721,2,2.721,,99.328,2,99.328,0.0,2,0.0,7.584,2,7.584,,,-4.5611,0,,,,,,,,,,,,,,20.8823,3,,-25.4434,3,,2.50583,3,-0.21134,-0.216184,0.0,0.0,1,5.5,2.49016372532572,1.0,0.89,0.635352041152416,20.8823,-25.4434,20.8823,-25.4434,5.62493060115739
2016-01-17 00:30:00,7.984,2,7.984,0.0,0.0,2,0.0,290.027,2,290.027,2.729,2,2.729,,99.324,2,99.324,0.0,2,0.0,7.499,2,7.499,,,2.597,0,,,,,,,,,,,,,,16.0828,3,,-13.4858,3,,2.45547,3,-0.169135,-0.167971,0.0,0.0,1,5.49884415748012,2.48986553674932,1.0,0.889813823334843,0.635305621470908,16.0828,-13.4858,16.0828,-13.4858,5.68868831566577
2016-01-17 01:00:00,7.958,2,7.958,0.0,0.0,2,0.0,277.571,2,277.571,2.737,2,2.737,,99.319,2,99.319,0.0,2,0.0,7.415,2,7.415,,,7.5625,0,,,,,,,,,,,,,,22.3121,3,,-14.7496,3,,2.40532,3,-0.131061,-0.119969,0.0,0.0,1,5.49765333139528,2.4895669913647,1.0,0.889627459223666,0.63525916883665,22.3121,-14.7496,22.3121,-14.7496,5.75313198640292
2016-01-17 01:30:00,7.928,2,7.928,0.0,0.0,2,0.0,277.571,2,277.571,2.744,2,2.744,,99.315,2,99.315,0.0,2,0.0,7.375,2,7.375,,,7.7827,0,,,,,,,,,,,,,,24.904,3,,-17.1213,3,,2.3047,3,-0.052948,-0.021827,0.0,0.0,1,5.49642764867632,2.48926808960103,1.0,0.889440911227677,0.635212683366022,24.904,-17.1213,24.904,-17.1213,5.78433541412578
2016-01-17 02:00:00,7.898,2,7.898,0.0,0.0,2,0.0,265.114,2,265.114,2.751,2,2.751,,99.311,2,99.311,0.002,2,0.002,7.336,2,7.336,,,4.5306,0,,,,,,,,,,,,,,25.1499,3,,-20.6193,3,,2.26755,3,-0.0244853,0.0128448,0.0,0.0,1,5.49516723625412,2.4889688318875,1.0,0.889254182908084,0.63516616517541,25.1499,-20.6193,25.1499,-20.6193,5.81508637938626
2016-01-17 02:30:00,7.868,2,7.868,0.0,0.0,2,0.0,265.114,2,265.114,2.758,2,2.758,,99.307,2,99.307,0.002,2,0.002,7.297,2,7.297,,,0.5334,0,,,,,,,,,,,,,,24.7295,3,,-24.1961,3,,2.24085,3,0.0455174,0.0370667,0.0,0.0,1,5.49387222105953,2.48866921865333,1.0,0.889067277826095,0.6351196143812,24.7295,-24.1961,24.7295,-24.1961,5.84616605168941
2016-01-17 03:00:00,7.839,2,7.839,0.0,0.0,2,0.0,252.658,2,252.658,2.764,2,2.764,,99.303,2,99.303,0.002,2,0.002,7.258,2,7.258,,,-1.5204,0,,,,,,,,,,,,,,26.3122,3,,-27.8326,3,,2.21038,3,0.0735829,0.065141,0.0,0.0,1,5.49254273002341,2.48836925032766,1.0,0.888880199542919,0.635073031099771,26.3122,-27.8326,26.3122,-27.8326,5.87757972983985
2016-01-17 03:30:00,7.809,2,7.809,0.0,0.0,2,0.0,252.658,2,252.658,2.771,2,2.771,,99.299,2,99.299,0.002,2,0.002,7.219,2,7.219,,,-4.8299,0,,,,,,,,,,,,,,22.3403,3,,-27.1702,3,,2.22059,3,0.060885,0.0524523,0.0,0.0,1,5.49117889007662,2.48806892733971,1.0,0.888692951619763,0.635026415447509,22.3403,-27.1702,22.3403,-27.1702,5.90933282714748
2016-01-17 04:00:00,7.779,2,7.779,0.0,0.0,2,0.0,240.201,2,240.201,2.778,2,2.778,,99.295,2,99.295,0.002,2,0.002,7.18,2,7.18,,,-7.6869,0,,,,,,,,,,,,,,18.7751,3,,-26.462,3,,2.26627,3,0.0127172,0.00429392,0.0,0.0,1,5.48978082815001,2.48776825011865,1.0,0.888505537617837,0.634979767540798,18.7751,-26.462,18.7751,-26.462,5.94143087453728
2016-01-17 04:30:00,7.749,2,7.749,0.0,0.0,2,0.0,240.201,2,240.201,2.785,2,2.785,,99.291,2,99.291,0.002,2,0.002,7.14,2,7.14,,,-6.6321,0,,,,,,,,,,,,,,17.5653,3,,-24.1974,3,,2.26118,3,0.0153201,0.00690579,0.0,0.0,1,5.48834867117445,2.48746721909369,1.0,0.888317961098347,0.634933087496024,17.5653,-24.1974,17.5653,-24.1974,5.97471620156549
2016-01-17 05:00:00,7.719,2,7.719,1.44577,0.0,2,0.0,234.526,2,234.526,2.792,2,2.792,,99.287,2,99.287,0.014,2,0.014,7.101,2,7.101,,,-5.137,0,,,,,,,,,,,,,,16.3792,3,,-21.5162,3,,2.24034,3,0.0336716,0.0252666,0.0,0.0,0,5.4868825460808,2.48716583469399,1.0,0.888130225622504,0.634886375429566,16.3792,-21.5162,16.3792,-21.5162,6.00753044348368
2016-01-17 05:30:00,7.709,2,7.709,59.2837,569.115,2,569.115,234.526,2,234.526,2.791,2,2.791,,99.283,2,99.283,0.014,2,0.014,7.082,2,7.082,,,-4.9565,0,,,,,,,,,,,,,,13.0934,3,,-18.0499,3,,2.1767,3,0.0964825,0.0880806,8.03847,8.03907,0,5.48538257979991,2.48686409734875,1.0,0.887942334751514,0.634839631457809,13.0934,-18.0499,13.0934,-18.0499,6.02364779429224
2016-01-17 06:00:00,7.7,2,7.7,150.295,271.092,2,271.092,244.946,2,244.946,2.79,2,2.79,,99.279,2,99.279,0.034,2,0.034,7.063,2,7.063,,,-3.9864,0,,,,,,,,,,,,,,10.6232,3,,-14.6096,3,,2.03902,3,0.233416,0.225017,6.86763,6.86813,0,5.48384889926264,2.48656200748716,1.0,0.887754292046586,0.634792855697138,10.6232,-14.6096,10.6232,-14.6096,6.039851858867
2016-01-17 06:30:00,7.705,2,7.705,245.847,444.835,2,444.835,244.946,2,244.946,2.79,2,2.79,,99.276,2,99.276,0.034,2,0.034,6.963,2,6.963,,,-1.0213,0,,,,,,,,,,,,,,10.8647,3,,-11.886,3,,1.82743,3,0.445421,0.43702,7.70465,7.70522,0,5.48228163139985,2.48625956553842,1.0,0.887566101068928,0.634746048263938,10.8647,-11.886,10.8647,-11.886,6.12659395076513
2016-01-17 07:00:00,7.71,2,7.71,344.306,351.729,2,351.729,239.196,2,239.196,2.79,2,2.79,,99.273,2,99.273,0.007,2,0.007,6.862,2,6.862,,,2.5183,0,,,,,,,,,,,,,,12.8373,3,,-10.319,3,,1.53106,3,0.742206,0.733803,7.33539,7.33593,0,5.4806809031424,2.48595677193169,1.0,0.887377765379749,0.634699209274589,12.8373,-10.319,12.8373,-10.319,6.21676969967613
2016-01-17 07:30:00,7.69,2,7.69,443.987,453.916,2,453.916,239.196,2,239.196,2.798,2,2.798,,99.271,2,99.271,0.007,2,0.007,6.708,2,6.708,,,7.36169,0,,,,,,,,,,,,,,15.6959,3,,-8.33421,3,,0.168035,3,2.10357,2.09518,7.73407,7.73465,0,5.47904684142114,2.48565362709617,1.0,0.887189288540257,0.634652338845476,15.6959,-8.33421,15.6959,-8.33421,6.35949220023519
2016-01-17 08:00:00,7.669,2,7.669,543.185,456.65,2,456.65,237.517,2,237.517,2.806,2,2.806,,99.27,2,99.27,0.0,2,0.0,6.554,2,6.554,,,14.33024,0,,,,,,,,,,,,,,20.3087,3,,-5.97846,3,,-0.847201,3,3.11707,3.10868,7.74274,7.74332,0,5.47737957316695,2.48535013146107,1.0,0.88700067411166,0.634605437092986,20.3087,-5.97846,20.3087,-5.97846,6.50892183081746
2016-01-17 08:30:00,7.678,2,7.678,640.201,538.389,2,538.389,237.517,2,237.517,2.808,2,2.808,,99.27,2,99.27,0.0,2,0.0,6.436,2,6.436,,,23.7951,0,,,,,,,,,,,,,,26.5751,3,,-2.78,3,,-1.81508,3,4.08569,4.0773,7.96794,7.96854,0,5.47567922531067,2.48504628545554,1.0,0.886811925655165,0.634558504133497,26.5751,-2.78,26.5751,-2.78,6.62825880658447
2016-01-17 09:00:00,7.688,2,7.688,733.377,511.036,2,511.036,232.691,2,232.691,2.811,2,2.811,,99.269,2,99.269,0.002,2,0.002,6.318,2,6.318,,,35.59981,0,,,,,,,,,,,,,,34.1134,3,,1.48641,3,,-2.71768,3,4.98912,4.98073,7.89924,7.89984,0,5.47394592478317,2.48474208950878,1.0,0.886623046731982,0.634511540083396,34.1134,1.48641,34.1134,1.48641,6.75205344716329
2016-01-17 09:30:00,7.685,2,7.685,821.117,572.272,2,572.272,232.691,2,232.691,2.813,2,2.813,,99.265,2,99.265,0.002,2,0.002,6.242,2,6.242,,,47.84252,0,,,,,,,,,,,,,,40.5422,3,,7.30032,3,,-3.54847,3,5.81966,5.81127,8.04535,8.04595,0,5.4721797985153,2.48443754404999,1.0,0.886434040903319,0.634464545059067,40.5422,7.30032,40.5422,7.30032,6.83426364613547
2016-01-17 10:00:00,7.682,2,7.682,901.921,518.055,2,518.055,234.608,2,234.608,2.816,2,2.816,,99.262,2,99.262,0.009,2,0.009,6.166,2,6.166,,,64.7644,0,,,,,,,,,,,,,,49.4074,3,,15.357,3,,-4.35117,3,6.62211,6.61372,7.91745,7.91804,0,5.47038097343793,2.48413264950836,1.0,0.886244911730384,0.634417519176894,49.4074,15.357,49.4074,15.357,6.91850043450821
2016-01-17 10:30:00,7.664,2,7.664,974.405,559.738,2,559.738,234.608,2,234.608,2.821,2,2.821,,99.262,2,99.262,0.009,2,0.009,6.088,2,6.088,,,85.9199,0,,,,,,,,,,,,,,61.1036,3,,24.8163,3,,-5.27361,3,7.54306,7.53467,8.01763,8.01824,0,5.4685495764819,2.48382740631306,1.0,0.886055662774385,0.634370462553258,61.1036,24.8163,61.1036,24.8163,7.00714088028542
2016-01-17 11:00:00,7.646,2,7.646,1037.33,506.651,2,506.651,235.988,2,235.988,2.826,2,2.826,,99.263,2,99.263,0.007,2,0.007,6.01,2,6.01,,,104.7069,0,,,,,,388.317,3.0,,,,,,,71.5726,3,,33.1343,3,,-5.97308,3,8.24104,8.23266,7.88766,7.88825,0,5.46668573457809,2.48352181489328,1.0,0.885866297596531,0.634323375304545,71.5726,33.1343,71.5726,33.1343,7.09808214295801
2016-01-17 11:30:00,7.638,2,7.638,1089.62,532.208,2,532.208,235.988,2,235.988,2.835,2,2.835,,99.262,2,99.262,0.007,2,0.007,5.877,2,5.877,,,108.7267,0,,,,,,388.067,3.0,,,,,,,73.7448,3,,34.9819,3,,-6.29954,3,8.56683,8.55845,7.95294,7.95353,0,5.46478957465734,2.48321587567821,1.0,0.885676819758029,0.634276257547137,73.7448,34.9819,73.7448,34.9819,7.25871595698105
2016-01-17 12:00:00,7.631,2,7.631,1130.38,472.765,2,472.765,228.158,2,228.158,2.844,2,2.844,,99.26,2,99.26,0.0,2,0.0,5.745,2,5.745,,,108.7267,0,,,,,,388.467,3.0,,,,,,,73.7448,3,,34.9819,3,,-6.39157,3,8.65828,8.64991,7.79219,7.79277,0,5.46286122365052,2.48290958909707,1.0,0.885487232820088,0.634229109397422,73.7448,34.9819,73.7448,34.9819,7.42549585364276
2016-01-17 12:30:00,7.622,2,7.622,1158.91,484.694,2,484.694,228.158,2,228.158,2.849,2,2.849,,99.26,2,99.26,0.0,2,0.0,5.522,2,5.522,,,122.165,0,,,,,,388.297,3.0,,,,,,,86.414,3,,35.751,3,,-6.29923,3,8.5652,8.55682,7.82705,7.82763,0,5.46090080848849,2.48260295557899,1.0,0.885297540343916,0.634181930971778,86.414,35.751,86.414,35.751,7.7253664757656
2016-01-17 13:00:00,7.613,2,7.613,1174.72,412.573,2,412.573,229.171,2,229.171,2.853,2,2.853,,99.259,2,99.259,0.0,2,0.0,5.3,2,5.3,,,211.948,0,,,,,,388.225,3.0,,,,,,,170.696,3,,41.252,3,,-5.76761,3,8.03283,8.02446,7.59175,7.59232,0,5.45890845610211,2.48229597555319,1.0,0.885107745890721,0.634134722386591,170.696,41.252,170.696,41.252,8.04895729795805
2016-01-17 13:30:00,7.599,2,7.599,1177.55,413.545,2,413.545,229.171,2,229.171,2.859,2,2.859,,99.259,2,99.259,0.0,2,0.0,5.174,2,5.174,,,214.398,0,,,,,,388.179,3.0,,,,,,,170.696,3,,43.702,3,,-3.79404,3,6.0581,6.04973,7.59536,7.59592,0,5.45688429342222,2.48198864944888,1.0,0.884917853021712,0.634087483758246,170.696,43.702,170.696,43.702,8.24496978723959
2016-01-17 14:00:00,7.584,2,7.584,1167.35,321.957,2,321.957,233.894,2,233.894,2.864,2,2.864,,99.258,2,99.258,0.022,2,0.022,5.047,2,5.047,,,220.721,0,,,,,,388.374,3.0,,,,,,,175.086,3,,45.635,3,,-3.63956,3,5.90238,5.89401,7.18329,7.18381,0,5.4548284473797,2.4816809776952,1.0,0.884727865298097,0.634040215203124,175.086,45.635,175.086,45.635,8.45244178307463
2016-01-17 14:30:00,7.568,2,7.568,1144.28,315.562,2,315.562,233.894,2,233.894,2.864,2,2.864,,99.256,2,99.256,0.022,2,0.022,5.051,2,5.051,,,187.4933,0,,,,,,388.143,3.0,,,,,,,144.54,3,,42.9533,3,,-3.58635,3,5.84784,5.83948,7.14781,7.14832,0,5.45274104490541,2.48137296072136,1.0,0.884537786281084,0.633992916837611,144.54,42.9533,144.54,42.9533,8.44574810516287
2016-01-17 15:00:00,7.552,2,7.552,1108.74,192.531,2,192.531,246.842,2,246.842,2.864,2,2.864,,99.255,2,99.255,0.004,2,0.004,5.055,2,5.055,,,162.6597,0,,,,,,388.164,3.0,,,,,,,124.004,3,,38.6557,3,,-3.1515,3,5.41166,5.40331,6.16764,6.16806,0,5.45062221293019,2.48106459895654,1.0,0.884347619531881,0.633945588778089,124.004,38.6557,124.004,38.6557,8.43906502060883
2016-01-17 15:30:00,7.549,2,7.549,1061.35,184.269,2,184.269,246.842,2,246.842,2.865,2,2.865,,99.252,2,99.252,0.004,2,0.004,5.08,2,5.08,,,123.1456,0,,,,,,388.204,3.0,,,,,,,86.6304,3,,36.5152,3,,-2.87065,3,5.13056,5.12221,6.07188,6.0723,0,5.44847207838491,2.48075589282996,1.0,0.884157368611697,0.633898231140945,86.6304,36.5152,86.6304,36.5152,8.39753418881449
2016-01-17 16:00:00,7.545,2,7.545,1002.91,121.919,2,121.919,238.224,2,238.224,2.866,2,2.866,,99.249,2,99.249,0.002,2,0.002,5.105,2,5.105,,,150.7836,0,,,,,,388.175,3.0,,,,,,,102.608,3,,48.1756,3,,-3.08463,3,5.34421,5.33586,5.12387,5.12421,0,5.44629076820044,2.48044684277077,1.0,0.88396703708174,0.633850844042558,102.608,48.1756,102.608,48.1756,8.35641012324733
2016-01-17 16:30:00,7.543,2,7.543,934.428,113.56,2,113.56,238.224,2,238.224,2.866,2,2.866,,99.246,2,99.246,0.002,2,0.002,5.051,2,5.051,,,162.7846,0,,,,,,388.213,3.0,,,,,,,105.961,3,,56.8236,3,,-3.12834,3,5.38776,5.37941,4.95555,4.95587,0,5.44407840930761,2.48013744920817,1.0,0.883776628503217,0.633803427599314,105.961,56.8236,105.961,56.8236,8.44574810516287
2016-01-17 17:00:00,7.54,2,7.54,857.068,49.545,2,49.545,229.606,2,229.606,2.867,2,2.867,,99.243,2,99.243,0.0,2,0.0,4.998,2,4.998,,,185.3768,0,,,,,,388.288,3.0,,,,,,,117.384,3,,67.9928,3,,-3.33236,3,5.59153,5.58318,3.06077,3.06095,0,5.44183512863731,2.47982771257134,1.0,0.883586146437338,0.633755981927596,117.384,67.9928,117.384,67.9928,8.53530885937928
2016-01-17 17:30:00,7.537,2,7.537,772.155,44.614,2,44.614,229.606,2,229.606,2.868,2,2.868,,99.24,2,99.24,0.0,2,0.0,4.945,2,4.945,,,197.62,0,,,,,,388.332,3.0,,,,,,,124.544,3,,73.076,3,,-3.67365,3,5.93257,5.92422,2.84731,2.84748,0,5.43956105312038,2.4795176332895,1.0,0.883395594445311,0.633708507143791,124.544,73.076,124.544,73.076,8.62678941944947
2016-01-17 18:00:00,7.534,2,7.534,681.144,25.327,2,25.327,227.723,2,227.723,2.868,2,2.868,,99.237,2,99.237,0.0,2,0.0,4.892,2,4.892,,,200.5422,0,,,,,,388.461,3.0,,,,,,,127.529,3,,73.0132,3,,-3.71061,3,5.96928,5.96093,1.85661,1.85671,0,5.43725630968768,2.4792072117918,1.0,0.883204976088343,0.633661003364278,127.529,73.0132,127.529,73.0132,8.72025218298807
